query_id,query_text,city,user_lat,user_lon,poi_id,poi_name,poi_address,poi_lat,poi_lon,distance_km
mobilitybench_q_4cd2f734e138296a83,乌鲁木齐机场附近的酒店。,伊犁哈萨克自治州,44.404446,84.901489,mobilitybench:0d7ef43f9919151abd,天缘酒店,新疆维吾尔自治区 新市区 迎宾路1341号,43.899307,87.476290,212.9530314337974
mobilitybench_q_4cd2f734e138296a83,乌鲁木齐机场附近的酒店。,伊犁哈萨克自治州,44.404446,84.901489,mobilitybench:cb113dff714b6627e9,美林云端宾馆,新疆维吾尔自治区 新市区 迎宾路街道迎宾北一路北一巷26号,43.903954,87.489775,213.84798565165647
mobilitybench_q_4cd2f734e138296a83,乌鲁木齐机场附近的酒店。,伊犁哈萨克自治州,44.404446,84.901489,mobilitybench:be0df131603e958e31,乌鲁木齐航缘宾馆(天山国际机场店),新疆维吾尔自治区 新市区 乌鲁木齐国际机场500米处,43.899780,87.480206,213.23973144585506
mobilitybench_q_4cd2f734e138296a83,乌鲁木齐机场附近的酒店。,伊犁哈萨克自治州,44.404446,84.901489,mobilitybench:eb4f2aa82e131702cf,乌鲁木齐天山国际机场,新疆维吾尔自治区 新市区 机场街道和地窝堡乡交界处,43.917012,87.481092,212.78296836112744
mobilitybench_q_0d10a7c67b308c6300,飞马水城附近的电视维修店,无锡市,31.377348,119.848323,mobilitybench:34204feb911d5b35f7,新江家电维修,江苏省 江阴市 顾山镇北国解放村汝南,31.786568,120.552775,80.76750516677421
mobilitybench_q_0d10a7c67b308c6300,飞马水城附近的电视维修店,无锡市,31.377348,119.848323,mobilitybench:48e70ecccd80b2b509,飞马水城旅游度假区,江苏省 江阴市 新桥镇南环路888号桃园山庄,31.794504,120.499607,77.18398747863408
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:41afa2acc881de14d2,中国农业银行24小时自助银行(德州分行),山东省 德城区 商业街70号,37.448858,116.291634,322.19690880760635
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:777c391e769405e540,中国农业银行(德州市分行),山东省 德城区 商业街70号,37.448904,116.291755,322.18785517760523
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:8ca374ce2f0117ff3a,中国农业银行24小时自助银行(解放中大道),山东省 德城区 解放北路小学西门旁,37.451587,116.297204,321.71831208519166
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:936d5f2b8a746512e6,中国农业银行(德州铁西支行),山东省 德城区,37.436717,116.281338,323.80134638574395
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:ffe7afaf1f2983cf1e,中国农业银行(德州运河分理处),山东省 德城区 迎宾路72号(德州火车站北200米路东),37.455496,116.290460,321.5668870821445
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:ece1216ee85387cf30,中国农业银行(德州新华支行),山东省 德城区 解放南大道727号,37.430636,116.298297,323.8050207627428
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:5b892a78e6ff10faf7,中国农业银行24小时自助银行(新华分理处),山东省 德城区 解放南大道727号,37.430612,116.298381,323.80443731843656
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:5f4790a8d248e56d26,中国农业银行(德州马庄支行),山东省 德城区 湖滨南大道34号,37.435687,116.309353,322.89512040362433
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:079746dce6b1d2cda1,中国农业银行24小时自助银行(德州马庄储蓄所),山东省 德城区 湖滨南大道398-430号,37.435687,116.309360,322.89486977546113
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:60b7fd98b44f901fb2,中国农业银行(德州丰华支行),山东省 德城区 马家海子1号楼,37.459385,116.297115,320.93095269809896
mobilitybench_q_4b701b5868e354b7e7,德州汽车站附近农业银行,唐山市,40.080269,117.847884,mobilitybench:4efbfa3340c7ea5e83,德州汽车总站,山东省 德城区 东风中路1667号,37.443154,116.291296,322.7874497992242
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:33b565ab92f676c9fc,融创动力文化创意产业园停车场,北京市 朝阳区 广顺北大街融创动力文化创意产业园,40.017810,116.466600,135.1073779133435
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:7093f4285ec13547b0,融新科技中心地下停车场,北京市 朝阳区 创远路辅路与广宏路交叉口东南40米,40.022870,116.468374,134.53151304049902
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:bbe4a918d15e19084d,北京合众汇诚停车管理,北京市 朝阳区 容达路朝来高科技产业园东区,40.020127,116.472449,134.797078313775
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:4a7dd708ab321d9657,叶青大厦北园地下停车场,北京市 朝阳区 创达三路与容和路交叉口西南80米,40.021735,116.474640,134.59942234281917
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:16e9d87a2a5765a42d,博雅国际中心地下停车场,北京市 朝阳区 利泽中一路1号院-1博雅国际中心,40.013757,116.469001,135.53293457059723
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:bbdebc7bf8a1aefee6,爱慕大厦西停车场,北京市 朝阳区 望京北路10号爱慕大厦(东湖渠地铁站B东北口步行240米),40.012976,116.467761,135.63077105884642
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:ce775d2130cf401310,叶青大厦内部专用停车场,北京市 朝阳区 望京北路9号叶青大厦(东湖渠地铁站B东北口步行160米),40.012400,116.467876,135.69336554740585
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:c316303b227d7945de,澳洲康都停车场,北京市 朝阳区 望京北路39号澳洲康都,40.012901,116.462233,135.69132650307577
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:c99749ed76757e907e,洛娃大厦地面停车场,北京市 朝阳区 利泽中二路二区203号洛娃大厦A座,40.012762,116.471987,135.61554180685735
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:4b1ff4a560c2ca6cfc,国创产业园停车场,北京市 朝阳区 来广营西路与新北路交叉口东180米,40.021711,116.453644,134.80292962054102
mobilitybench_q_ec7af1567a8fccc920,来广营地铁站附近免费停车场,承德市,41.225284,116.645072,mobilitybench:0b986ba6c47f7ffad6,来广营(地铁站),北京市 朝阳区 14号线,40.020430,116.466999,134.81407640218248
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:346d0ebe9b984e5617,小吴手机快修,江西省 章贡区 金东路与金元路交叉口南80米,25.836996,114.909326,1984.6455834611072
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:64464972ab5f217d12,苹果华为服务中心(金东路店),江西省 章贡区 黄金岭街道金东路黄金花园西区东门对面(邮政储蓄金东支行旁边),25.841425,114.909425,1984.2702451634543
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:e1be59eb9d4073b4fc,远帆广告,江西省 章贡区 金东路6号,25.841448,114.909399,1984.2666186387075
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:73496a62422572e505,手机维修中心(黄金花园东区店),江西省 章贡区 金东路23号,25.842348,114.909457,1984.1927504425644
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:d9f9cb21579606ac85,星旭达手机快修(和信花园店),江西省 章贡区 金星路和谐港湾A栋31号店铺,25.842522,114.904925,1983.891041124817
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:835483375f39091543,星皓二手机-摩电仕手机精修,江西省 章贡区 金邮路9号(金丰山庄二区南大门),25.842860,114.909943,1984.1793911430793
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:f2f9c4d0c8db3423eb,华为授权服务中心(赣州经开万达),江西省 章贡区 金岭东大道新都汇西侧约100米万达广场1F华为智能生活馆内,25.840753,114.901225,1983.8094315310254
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:f9e22069f719b50f41,小米之家(赣州章贡区万达广场专卖店),江西省 章贡区 黄金岭街道Cabbeen(万达广场赣州经开店),25.841302,114.901137,1983.756556858853
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:6acdb879b19fcd8c34,OPPO官方授权服务体验中心(赣州章贡区经开万达广场店),江西省 章贡区 黄金岭街道经开区万达广场一楼1003铺(临近1号门),25.840507,114.900287,1983.7713054215658
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:08e41f8eeacd1e82ef,小见手机维修中心(黄金金龙小区店),江西省 章贡区 赣康路黄金康居三期4栋7号店面,25.828514,114.908570,1985.3287136018719
mobilitybench_q_3ee5b1c16c8d661cb7,赣州市场附近的手机修理店,张掖市,38.947003,100.485043,mobilitybench:7a6a2d7d336f2e0f8c,赣州南北大市场,江西省 章贡区 客家大道180号,25.836493,114.907823,1984.5938512695557
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:f76ef6e8257abf7f6a,财富大厦酒店(盘锦高级中学店),辽宁省 兴隆台区 泰山北路财富大厦,41.160141,122.063239,82.99567356357318
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:e142c3379250eaba2b,响享住酒店(盘锦市高级中学店),辽宁省 兴隆台区 恒泰尚城三期1栋1单元26楼17号房,41.159981,122.063125,82.9820654905748
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:1575325cb5243e9a62,铂雅酒店(盘锦市高级中学店)(泰山北路辅路分店),辽宁省 兴隆台区 兴海街道泰山北路西、新工街南恒泰尚城1号楼财富大厦1717,41.160159,122.063093,82.98431336244987
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:15125ac38d6cfb1e15,兰希酒店(盘锦市高级中学店),辽宁省 兴隆台区 南恒泰尚城1号楼财富大厦2707,41.160062,122.063110,82.983052239907
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:20de3feb70b6253a0e,恒泰温馨公寓(盘锦市高级中学店),辽宁省 兴隆台区 泰山北路恒泰尚城财富大厦27、28层,41.159998,122.063140,82.98374560386712
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:a7b735f354705f2238,憩舍SPA会所,辽宁省 兴隆台区 泰山北路270号,41.160030,122.063169,82.98697031582822
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:0c3314bf6f935e58fd,素年锦时公寓(泰山北路分店),辽宁省 兴隆台区 泰山北路恒泰尚城3期2栋,41.159442,122.062981,82.95573012562944
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:e68d5c6b250d242c86,盘锦·维多利亚大酒店(盘锦站店),辽宁省 双台子区 科技街北双兴路东五金机电汽配城26号101,41.170034,122.068170,83.67077910198094
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:858cada94f169fec6d,嘉乐商务宾馆(盘锦市高级中学店),辽宁省 兴隆台区 赵家开发区(市高中)南480米兴隆台区第三小学对面,41.157316,122.063272,82.92199788031563
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:882a355cc0e19fb709,盘锦一飞界电竞酒店,辽宁省 双台子区 向海大道泰为汽配城1期17栋118号,41.168524,122.069243,83.71482833671055
mobilitybench_q_7136190ca597e7aa32,盘锦市高级中学附近的酒店,锦州市,40.973401,121.104728,mobilitybench:f2142ddd33eadd309e,盘锦市高级中学,辽宁省 兴隆台区 泰山路科技街,41.164049,122.060255,82.86129311138794
mobilitybench_q_7c1f1ca2dc0844863a,松原市宁江区铂金路108号大润发附近孙小楠麻辣香锅,长春市,44.026791,125.259984,mobilitybench:819f273f511a86140a,孙小楠麻辣香锅(金钻·第1城店),吉林省 宁江区 飞宇街108号,45.134103,124.831314,127.72209879707813
mobilitybench_q_7c1f1ca2dc0844863a,松原市宁江区铂金路108号大润发附近孙小楠麻辣香锅,长春市,44.026791,125.259984,mobilitybench:650e0240d34002bdaa,大润发(铂金店),吉林省 宁江区 铂金路599号,45.133297,124.829462,127.67485540279196
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:74f56a59d272627e31,新燕综合批发超市,山东省 广饶县 前安德村党群服务中心西南侧,37.042391,118.337084,95.11915152129231
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:084ef76702ef9d9c34,广饶福全百货,山东省 广饶县 乐安街道前安德村,37.041694,118.337366,95.19119172112623
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:35c68c04b31476785d,西花园村邻客超市,山东省 广饶县 潍高路与227省道交叉口东380米,37.053578,118.359381,93.56880187091916
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:54cd58091bbe42088c,家家乐(潍高路店),山东省 广饶县 潍高路1235号,37.054126,118.359650,93.5049157453729
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:04b11d93c005093181,红梅超市,山东省 广饶县 西花园村村民委员会东侧140米,37.046408,118.360269,94.34459432206553
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:fb6079390550c07f12,壮壮超市(二店),山东省 广饶县 乐安街道北花园村村北,37.052893,118.363575,93.58742678442388
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:eff6b415e8223897d1,万家乐超市(定安路店),山东省 广饶县 潍高路与定安路交叉口西北80米,37.052515,118.364627,93.61500646292735
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:61a5c22ec286e73aa5,壮壮自选超市,山东省 广饶县 定安路与潍高路交叉口东北20米,37.052203,118.365549,93.6371412969841
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:f6962a7b656e1e7508,荣华超市,山东省 广饶县 春华超市西侧200米,37.041169,118.365686,94.84889338618576
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:0b24cd6410857cf263,广饶经济开发区润富祥贸易商行,山东省 广饶县 广饶县经济开发区潍高路141号,37.050651,118.370006,93.75006097264567
mobilitybench_q_9cd716acd99d93f7f8,附近24小时营业的超市,东营市,37.884883,118.523789,mobilitybench:6d6faa8e56036fd038,东营市恒通烟花爆竹有限公司,山东省 广饶县 潍高路南侧380米路东,37.052657,118.343985,93.89004822201117
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:a34d1e8dff17554654,佛山市卓域人力资源有限公司,广东省 顺德区 宝翠花园,22.829725,113.280668,78.26307000648407
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:c3c253bad2e2402f72,迅聘人力,广东省 顺德区 昌宝西路3号和谐花园,22.775061,113.294089,78.34101576634387
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:49d47f30312e4df35f,佛山市欢聘人力资源有限公司,广东省 顺德区 昌宝西路12号905路公交站,22.774635,113.293361,78.42571269655069
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:09c9a4c86b02915ed8,长普人力资源,广东省 顺德区 长城一条街东北门东南50米,22.774394,113.298153,77.96033232955516
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:2fe7ec69e34147476e,森屿人力,广东省 顺德区 新业路二街与北社路交叉口北80米,22.773900,113.298782,77.91336741303573
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:df398835a1a5329aa5,广东森屿人力资源有限公司,广东省 顺德区 容桂容奇大道40号口岸大厦F5层,22.777496,113.275058,80.14929794776887
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:4b247879ec9f3ad10e,佛山市信职人力资源服务中心,广东省 顺德区 颐澳花园52号,22.771866,113.290714,78.77086497923491
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:16652ae8ad70c49d0d,佛山市火天人力资源有限公司,广东省 顺德区 顺德区国际商业城A区3座3层409,22.816229,113.255791,81.06144567724617
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:0a2b7c41a7c4640115,佰川人力资源,广东省 顺德区 容里昌明西路天富来国际工业城5期10座110号,22.771042,113.305766,77.31367664516382
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:1f100c36da6f375776,广东省佛山市派派人力资源有限公司,广东省 顺德区 文武路2号,22.767703,113.299654,78.0195733693332
mobilitybench_q_f77427eab3b594942b,顺德区哪里有人力资源市场,东莞市,22.964571,114.030554,mobilitybench:dee43d211bcdddcda1,顺德区,广东省 顺德区 顺德区,22.805413,113.293197,77.58216347278353
